Date,AUDNZD,AUDUSD,EURCAD,EURCHF,EURJPY,EURUSD,GBPCHF,USDCAD,USDJPY,USDSEK,USDSGD,XAGUSD
2012.08.07,1.28844,1.05602,1.2397,1.20114,96.887,1.23882,1.51117,1.0007,78.21,6.70834,1.24157,27.853
2012.08.08,1.29259,1.05339,1.23529,1.20131,97.352,1.23842,1.51424,0.99744,78.609,6.73226,1.24287,28.031
2012.08.09,1.29992,1.05538,1.23105,1.20125,97.009,1.23716,1.52109,0.995,78.414,6.68974,1.24516,28.023
2012.08.10,1.30206,1.0571,1.21872,1.20104,96.606,1.22926,1.52692,0.99137,78.587,6.6939,1.24487,28.104
2012.08.11,1.29972,1.0575,1.21753,1.2005,96.2,1.22874,1.53255,0.99094,78.266,6.6571,1.24363,28.089
2012.08.12,1.29976,1.0575,1.2172,1.20056,96.18,1.22877,1.53096,0.99074,78.26,6.653,1.2438,28.1
2012.08.13,1.30092,1.05516,1.21718,1.20096,96.055,1.22745,1.53259,0.9916,78.254,6.66548,1.24501,28.144
2012.08.14,1.29883,1.05112,1.22373,1.20101,96.559,1.23258,1.52722,0.9928,78.337,6.71308,1.24628,27.81
2012.08.15,1.30277,1.04855,1.22266,1.20113,97.141,1.23233,1.52761,0.99209,78.828,6.69619,1.24693,27.818
2012.08.16,1.30059,1.04934,1.21588,1.20099,97.084,1.22882,1.53217,0.98939,79.005,6.6747,1.24937,27.818
2012.08.17,1.29633,1.05231,1.21905,1.20102,97.945,1.23568,1.52921,0.98651,79.263,6.69184,1.24888,28.173
2012.08.18,1.29011,1.0436,1.2198,1.20083,98.1,1.23208,1.52801,0.98784,79.5,6.6673,1.25335,28.049
2012.08.19,1.29119,1.0417,1.22048,1.20094,98.09,1.23408,1.52667,0.9883,79.46,6.6663,1.25271,28.06
2012.08.20,1.29181,1.04345,1.21922,1.20112,98.069,1.23316,1.52792,0.98865,79.524,6.67233,1.25236,28.124
2012.08.21,1.29121,1.04482,1.22105,1.20104,97.993,1.23507,1.52757,0.98867,79.342,6.67012,1.25246,28.693
2012.08.22,1.29179,1.0485,1.2348,1.20096,98.872,1.2476,1.51857,0.98968,79.25,6.65722,1.25027,29.262
2012.08.23,1.28776,1.05082,1.24171,1.20101,98.441,1.25334,1.52171,0.99064,78.543,6.62338,1.24646,29.852
2012.08.24,1.2835,1.04321,1.24835,1.20089,98.701,1.25595,1.516,0.99392,78.588,6.5978,1.24754,30.46
2012.08.25,1.28113,1.0396,1.24145,1.20043,98.46,1.25115,1.51665,0.99204,78.65,6.6021,1.25086,30.78
2012.08.26,1.28062,1.0407,1.24063,1.20092,98.35,1.25072,1.51839,0.99114,78.61,6.5963,1.24895,30.78
2012.08.27,1.28345,1.04018,1.24068,1.20096,98.474,1.25053,1.51719,0.99214,78.749,6.60118,1.25064,30.884
2012.08.28,1.28163,1.0361,1.23818,1.20105,98.453,1.25007,1.51702,0.99048,78.757,6.59838,1.2525,30.772
2012.08.29,1.28825,1.03731,1.24193,1.20096,98.77,1.25705,1.51183,0.98796,78.57,6.62075,1.25254,30.827
2012.08.30,1.29067,1.03379,1.2402,1.20095,98.647,1.25304,1.51669,0.98968,78.727,6.66168,1.25399,30.696
2012.08.31,1.28852,1.02782,1.24196,1.20093,98.242,1.25091,1.51557,0.99287,78.536,6.68637,1.25368,30.391
2012.09.01,1.28517,1.0321,1.24,1.20027,98.6,1.25758,1.51388,0.98584,78.371,6.62157,1.24682,31.7
2012.09.02,1.28356,1.0283,1.24005,1.20047,98.46,1.25652,1.51458,0.98696,78.33,6.6243,1.2479,31.7
2012.09.03,1.28457,1.02704,1.24003,1.20083,98.45,1.25729,1.51518,0.98627,78.301,6.61591,1.24909,31.593
2012.09.04,1.28418,1.02388,1.24125,1.20086,98.596,1.2586,1.51494,0.98619,78.338,6.68968,1.24569,32.124
2012.09.05,1.28603,1.02059,1.23689,1.20114,98.358,1.25336,1.52013,0.98683,78.477,6.72739,1.24773,32.203
2012.09.06,1.28163,1.01891,1.24836,1.20389,98.812,1.26002,1.51953,0.99071,78.422,6.72481,1.24738,32.207
2012.09.07,1.28386,1.0281,1.24153,1.2047,99.642,1.26305,1.51951,0.98292,78.889,6.75047,1.24265,32.57
2012.09.08,1.27771,1.0383,1.2545,1.2106,100.2,1.28146,1.5134,0.97833,78.18,6.5915,1.23636,33.66
2012.09.09,1.27807,1.0366,1.25206,1.20902,100.218,1.28054,1.51103,0.97753,78.251,6.6042,1.23577,33.66
2012.09.10,1.2775,1.03608,1.25174,1.20963,100.097,1.27951,1.51319,0.97831,78.233,6.60734,1.23614,33.638
2012.09.11,1.27816,1.03312,1.24664,1.20775,99.837,1.27613,1.51332,0.97687,78.234,6.6378,1.23668,33.444
2012.09.12,1.27603,1.0427,1.25105,1.20684,99.934,1.28511,1.50937,0.97344,77.761,6.60514,1.22977,33.505
2012.09.13,1.27527,1.04606,1.25939,1.20898,100.408,1.29017,1.50915,0.97606,77.821,6.56662,1.22858,33.233
2012.09.14,1.2674,1.05445,1.25822,1.21468,100.889,1.29925,1.51006,0.96838,77.65,6.57498,1.22502,34.562
2012.09.15,1.27302,1.0558,1.2744,1.21561,102.76,1.31295,1.503,0.97013,78.23,6.5484,1.21906,34.628
2012.09.16,1.27259,1.0547,1.27385,1.21627,102.79,1.31185,1.50557,0.97023,78.331,6.5526,1.21976,34.65
2012.09.17,1.27117,1.05345,1.27431,1.21478,102.728,1.31134,1.50272,0.97176,78.339,6.56133,1.22013,34.694
2012.09.18,1.26777,1.04746,1.27756,1.21534,103.122,1.3108,1.50576,0.9746,78.677,6.57994,1.22344,34.195
2012.09.19,1.26236,1.04516,1.27196,1.21091,102.757,1.30461,1.50768,0.97492,78.766,6.55606,1.22508,34.667
2012.09.20,1.26149,1.04698,1.27322,1.20954,102.357,1.30571,1.50351,0.97504,78.392,6.50588,1.22383,34.627
2012.09.21,1.2578,1.04326,1.26649,1.2095,101.461,1.29733,1.51232,0.97619,78.21,6.5188,1.22375,34.624
2012.09.22,1.26171,1.0457,1.26764,1.2108,101.44,1.29706,1.513,0.97712,78.11,6.5581,1.22406,34.49
2012.09.23,1.25986,1.0444,1.2658,1.21052,101.42,1.29748,1.51382,0.97565,78.123,6.5634,1.22324,34.53
2012.09.24,1.26169,1.04337,1.26772,1.20999,101.302,1.29667,1.51447,0.97768,78.125,6.57495,1.22526,34.425
2012.09.25,1.26807,1.04201,1.26588,1.20948,100.769,1.29406,1.51646,0.9782,77.874,6.5614,1.22714,34.003
2012.09.26,1.26448,1.03615,1.26536,1.2093,100.272,1.28982,1.51809,0.98099,77.739,6.5712,1.22891,33.744
2012.09.27,1.25704,1.03706,1.26773,1.20943,100.044,1.28776,1.51891,0.98436,77.688,6.58292,1.23053,33.973
2012.09.28,1.25636,1.04366,1.26642,1.21016,100.218,1.2912,1.52117,0.98077,77.617,6.52512,1.22616,34.594
2012.09.29,1.2493,1.0375,1.2638,1.2079,100.29,1.28564,1.51831,0.98356,77.96,6.5604,1.2269,34.48
2012.09.30,1.24739,1.0366,1.26304,1.20863,100.36,1.28507,1.51583,0.98304,78.018,6.5617,1.22536,34.48
2012.10.01,1.25085,1.03512,1.26065,1.20819,99.841,1.28077,1.52084,0.98431,77.959,6.58183,1.22912,34.267
2012.10.02,1.25033,1.03594,1.26549,1.20928,100.584,1.28878,1.51348,0.98187,78.044,6.58974,1.22906,34.717
2012.10.03,1.24232,1.02624,1.27075,1.20974,100.987,1.29113,1.51124,0.98418,78.215,6.61454,1.23114,34.515
2012.10.04,1.24553,1.02297,1.27517,1.21129,101.37,1.29226,1.50906,0.98669,78.44,6.67707,1.2303,34.684
2012.10.05,1.24621,1.02436,1.27656,1.21137,102.161,1.30126,1.50665,0.98101,78.513,6.61741,1.22855,34.984
2012.10.06,1.24447,1.01851,1.2752,1.21088,102.55,1.30286,1.49856,0.97794,78.65,6.5973,1.22836,34.49
2012.10.07,1.24224,1.0154,1.27289,1.21071,102.425,1.3021,1.50124,0.97774,78.625,6.6042,1.22944,34.49
2012.10.08,1.2425,1.01706,1.27204,1.21169,102.437,1.30151,1.50226,0.97733,78.707,6.60566,1.22961,34.483
2012.10.09,1.2443,1.02126,1.26656,1.21028,101.583,1.29749,1.49523,0.97614,78.292,6.63316,1.22901,34.094
2012.10.10,1.24892,1.01874,1.25937,1.21113,100.601,1.28588,1.50645,0.97937,78.235,6.71277,1.23106,33.783
2012.10.11,1.25174,1.02208,1.26282,1.20868,100.399,1.28591,1.50448,0.98201,78.077,6.70044,1.23059,33.914
2012.10.12,1.25632,1.02555,1.26539,1.20903,101.4,1.29314,1.50004,0.9785,78.415,6.70003,1.22834,34.057
2012.10.13,1.25198,1.0234,1.2687,1.20839,101.62,1.29526,1.4994,0.97814,78.39,6.692,1.22149,33.44
2012.10.14,1.25187,1.0251,1.26637,1.20893,101.586,1.29501,1.49459,0.97783,78.436,6.6939,1.22037,33.44
2012.10.15,1.25414,1.02215,1.26824,1.20912,101.495,1.29328,1.50092,0.98056,78.472,6.70468,1.22267,33.105
2012.10.16,1.2567,1.02637,1.27208,1.2085,102.17,1.29672,1.49858,0.98101,78.789,6.65047,1.22093,32.684
2012.10.17,1.26069,1.03056,1.29203,1.20966,103.344,1.31055,1.48834,0.98584,78.854,6.59098,1.21879,33.074
2012.10.18,1.26291,1.03773,1.28289,1.20949,103.662,1.3112,1.48827,0.97839,79.068,6.59028,1.21653,33.104
2012.10.19,1.26581,1.03728,1.28697,1.20826,103.655,1.30684,1.48437,0.98477,79.318,6.56227,1.2192,32.818
2012.10.20,1.26594,1.033,1.29345,1.20854,103.3,1.30213,1.48538,0.99273,79.33,6.5774,1.21988,32.05
2012.10.21,1.26421,1.0319,1.293,1.20838,103.169,1.30207,1.48868,0.99344,79.262,6.5817,1.22244,32.05
2012.10.22,1.26341,1.03041,1.29472,1.20853,103.21,1.30213,1.48452,0.99432,79.258,6.57485,1.22253,31.853
2012.10.23,1.26313,1.03346,1.29676,1.21065,104.541,1.30703,1.48397,0.99215,79.986,6.58743,1.22093,32.367
2012.10.24,1.26566,1.02668,1.28784,1.21035,103.554,1.29734,1.48786,0.99266,79.821,6.65154,1.22471,31.783
2012.10.25,1.26045,1.03432,1.28911,1.20943,103.521,1.29645,1.4953,0.99428,79.856,6.68622,1.22244,31.836
2012.10.26,1.26278,1.03511,1.28722,1.20979,103.791,1.29384,1.50704,0.99487,80.221,6.70829,1.22077,32.154
2012.10.27,1.25971,1.0366,1.28931,1.20886,103.03,1.29347,1.50374,0.99662,79.585,6.6928,1.22186,32.06
2012.10.28,1.25741,1.0369,1.29036,1.20883,103.03,1.29397,1.50298,0.99676,79.58,6.6961,1.21945,32.06
2012.10.29,1.26097,1.03504,1.29136,1.20929,102.915,1.29216,1.50547,0.99934,79.646,6.71417,1.22153,32.033
2012.10.30,1.26112,1.03381,1.29171,1.20835,102.961,1.29065,1.50062,1.0008,79.775,6.67941,1.22196,31.793
2012.10.31,1.26086,1.0362,1.29576,1.20825,103.269,1.29612,1.4984,0.99971,79.674,6.63842,1.21937,31.864
2012.11.01,1.26157,1.03713,1.2965,1.20742,103.532,1.29642,1.50243,0.99999,79.859,6.63174,1.2201,32.268
2012.11.02,1.25789,1.04123,1.28993,1.20596,103.853,1.29463,1.50278,0.99636,80.217,6.65921,1.22015,32.303
2012.11.03,1.2527,1.0335,1.27805,1.20626,103.31,1.28405,1.50643,0.99572,80.44,6.6944,1.223,30.89
2012.11.04,1.2517,1.0333,1.2773,1.20642,102.92,1.2817,1.5085,0.99554,80.3,6.7078,1.2227,30.89
2012.11.05,1.25441,1.03406,1.2768,1.20716,103.231,1.28223,1.50796,0.99574,80.505,6.71242,1.22426,31.045
2012.11.06,1.25587,1.038,1.27475,1.20725,102.602,1.27995,1.50766,0.99589,80.161,6.68444,1.224,31.174
2012.11.07,1.26042,1.04278,1.27029,1.20805,102.808,1.28053,1.50829,0.99198,80.282,6.68428,1.22311,31.874
2012.11.08,1.2695,1.04035,1.2713,1.20628,102.024,1.27564,1.51067,0.99655,79.981,6.69395,1.22362,31.807
2012.11.09,1.27873,1.03987,1.27456,1.20577,101.277,1.2741,1.51184,1.00032,79.485,6.67905,1.22481,32.313
2012.11.10,1.27541,1.03865,1.27252,1.20545,101.014,1.27111,1.50726,1.00147,79.465,6.74138,1.22359,32.566
2012.11.11,1.2707,1.0385,1.2712,1.20536,100.97,1.27075,1.50929,1.00092,79.4,6.7325,1.22357,32.57
2012.11.12,1.27542,1.03932,1.27212,1.20586,101.079,1.27203,1.50653,1.00007,79.461,6.73933,1.22349,32.665
2012.11.13,1.2747,1.0424,1.2706,1.20504,101.146,1.27056,1.50545,0.99999,79.604,6.75827,1.22247,32.324
2012.11.14,1.27917,1.0443,1.27305,1.20372,100.987,1.27091,1.5035,1.00166,79.462,6.78211,1.22268,32.495
2012.11.15,1.27882,1.03637,1.27795,1.2035,102.087,1.27293,1.49744,1.00388,80.2,6.78744,1.22358,32.603
2012.11.16,1.27534,1.03371,1.27891,1.20434,103.684,1.27812,1.49501,1.00061,81.125,6.76219,1.22388,32.604
2012.11.17,1.2719,1.03376,1.2755,1.20419,103.586,1.27394,1.5009,1.00065,81.298,6.78622,1.22668,32.287
2012.11.18,1.27092,1.0337,1.2751,1.20443,103.49,1.27318,1.50426,1.00098,81.31,6.788,1.22588,32.31
2012.11.19,1.2737,1.0359,1.27614,1.20482,104.049,1.27583,1.50134,1.00018,81.553,6.78988,1.2258,32.405
2012.11.20,1.27075,1.03999,1.27275,1.20362,103.873,1.27666,1.49826,0.9969,81.361,6.74727,1.22466,33.061
2012.11.21,1.2716,1.0387,1.27687,1.20463,104.718,1.28123,1.49707,0.99661,81.736,6.76234,1.22418,33.117
2012.11.22,1.27239,1.03814,1.28125,1.20456,106.22,1.28639,1.49521,0.99596,82.571,6.70115,1.22431,33.384
2012.11.23,1.27226,1.03777,1.28445,1.20426,106.035,1.28739,1.49058,0.99765,82.364,6.68325,1.22463,33.339
2012.11.24,1.26901,1.0457,1.28795,1.20401,106.925,1.2975,1.48693,0.99273,82.382,6.6245,1.22211,34.039
2012.11.25,1.27144,1.0457,1.28685,1.20376,106.85,1.29691,1.48814,0.99182,82.34,6.6176,1.22157,34.12
2012.11.26,1.26922,1.04567,1.28852,1.20377,107.1,1.29728,1.4875,0.99324,82.56,6.62269,1.22213,34.007
2012.11.27,1.27306,1.04705,1.28959,1.20356,106.342,1.29883,1.48554,0.99287,81.873,6.59742,1.22123,34.168
2012.11.28,1.27276,1.04427,1.28635,1.20395,106.201,1.29376,1.49069,0.99428,82.088,6.69105,1.22307,33.983
2012.11.29,1.27105,1.04726,1.28476,1.20354,106.394,1.29504,1.48819,0.992,82.155,6.64847,1.22179,33.76
2012.11.30,1.26753,1.04271,1.28806,1.20371,106.551,1.29715,1.48815,0.99297,82.14,6.66805,1.22038,34.193
2012.12.01,1.27054,1.04275,1.29099,1.20517,107.059,1.29854,1.48588,0.99418,82.47,6.66024,1.21999,33.394
2012.12.02,1.26883,1.0422,1.2894,1.2047,106.9,1.29813,1.48517,0.99304,82.33,6.6663,1.22001,33.4
2012.12.03,1.27264,1.0425,1.29149,1.20518,107.175,1.29955,1.48576,0.99378,82.472,6.65653,1.22019,33.524
2012.12.04,1.26983,1.04316,1.29894,1.20803,107.314,1.30635,1.48848,0.99435,82.148,6.63023,1.21862,33.603
2012.12.05,1.27009,1.04736,1.30105,1.21352,107.194,1.30989,1.4917,0.99322,81.833,6.59398,1.21758,32.845
2012.12.06,1.25998,1.04456,1.29671,1.21127,107.762,1.30722,1.49088,0.99188,82.435,6.59979,1.21854,32.814
2012.12.07,1.25935,1.04723,1.28501,1.2089,106.86,1.29612,1.4968,0.99141,82.445,6.63677,1.22039,32.975
2012.12.08,1.2591,1.04847,1.27722,1.20774,106.645,1.29254,1.49867,0.9883,82.469,6.67557,1.22043,33.039
2012.12.09,1.26042,1.0485,1.2722,1.20748,106.27,1.28973,1.49935,0.98799,82.41,6.6847,1.21978,33.05
2012.12.10,1.25758,1.04815,1.27368,1.20779,106.557,1.29061,1.50048,0.98684,82.562,6.68227,1.22073,33.068
2012.12.11,1.25685,1.04851,1.27622,1.2078,106.548,1.29367,1.50051,0.98649,82.361,6.68811,1.22185,33.217
2012.12.12,1.25505,1.05356,1.28298,1.21208,107.378,1.30112,1.50142,0.98602,82.528,6.64296,1.22048,32.946
2012.12.13,1.25137,1.0545,1.28665,1.21073,108.73,1.30653,1.49516,0.98473,83.22,6.65404,1.22083,33.328
2012.12.14,1.2485,1.05301,1.28714,1.20794,109.416,1.30767,1.48835,0.98426,83.669,6.67663,1.22119,32.539
2012.12.15,1.24821,1.05658,1.29685,1.20738,109.901,1.31631,1.48371,0.98526,83.499,6.67377,1.21868,32.208
2012.12.16,1.24769,1.0565,1.3,1.20786,109.89,1.31845,1.48284,0.98635,83.41,6.6708,1.21876,32.25
2012.12.17,1.24792,1.05529,1.29781,1.20885,110.79,1.31655,1.48499,0.98575,84.153,6.67526,1.22026,32.294
2012.12.18,1.24857,1.05435,1.29476,1.20808,110.446,1.31609,1.48722,0.98379,83.92,6.65892,1.21979,32.244
2012.12.19,1.25165,1.05167,1.30455,1.20784,111.588,1.3228,1.48373,0.98616,84.356,6.6009,1.21758,31.74
2012.12.20,1.25435,1.0475,1.30656,1.20723,111.299,1.32127,1.48467,0.98881,84.233,6.55866,1.21998,31.047
2012.12.21,1.25648,1.0479,1.3074,1.20732,111.755,1.3237,1.48409,0.98763,84.428,6.5103,1.21839,29.961
2012.12.22,1.26322,1.0398,1.30946,1.20746,111.06,1.31868,1.47984,0.99297,84.221,6.54548,1.21998,29.977
2012.12.23,1.26069,1.0394,1.309,1.2071,111.03,1.31819,1.48364,0.99273,84.2,6.5568,1.22035,29.99
2012.12.24,1.26281,1.0394,1.30968,1.20754,111.26,1.31796,1.47974,0.99363,84.415,6.54565,1.2213,30.067
2012.12.25,1.26044,1.03661,1.30828,1.20747,111.797,1.31801,1.47741,0.99268,84.819,6.55026,1.22053,29.89
2012.12.26,1.26071,1.03715,1.30648,1.20744,112.056,1.31798,1.47759,0.99132,85.025,6.54435,1.22138,29.863
2012.12.27,1.26453,1.03637,1.31473,1.20782,113.364,1.3228,1.47227,0.99383,85.688,6.50347,1.22373,30.023
2012.12.28,1.26257,1.03677,1.31809,1.20894,114.589,1.32477,1.47028,0.99492,86.495,6.49718,1.22293,30.138
2012.12.29,1.26429,1.03706,1.3174,1.20725,113.484,1.32128,1.47605,0.99667,85.905,6.51425,1.22308,30.002
2012.12.30,1.26337,1.0378,1.3171,1.20698,113.56,1.32117,1.47304,0.99619,85.87,6.5094,1.22269,29.984
2012.12.31,1.26257,1.03897,1.31518,1.20715,113.707,1.32259,1.47487,0.99438,85.968,6.50238,1.22278,30.058
2013.01.01,1.25547,1.03943,1.30967,1.21142,114.48,1.3195,1.48621,0.99278,86.666,6.48855,1.22029,30.294
2013.01.02,1.25646,1.03897,1.31184,1.20798,114.304,1.31975,1.48711,0.99386,86.609,6.49127,1.22158,30.197
2013.01.03,1.25875,1.04911,1.29954,1.21015,115.058,1.31836,1.49154,0.98568,87.273,6.49001,1.22099,31.042
2013.01.04,1.26452,1.04487,1.2873,1.20887,114.24,1.3024,1.49209,0.98837,87.714,6.5437,1.22743,30.1
2013.01.05,1.25953,1.04755,1.29019,1.2083,115.188,1.30678,1.48542,0.98702,88.143,6.5369,1.22663,30.205
2013.01.06,1.26091,1.04768,1.28932,1.20855,115.208,1.30745,1.48552,0.98608,88.113,6.53602,1.22687,30.193
2013.01.07,1.262,1.04947,1.28867,1.20853,115.269,1.30678,1.48577,0.98612,88.211,6.54237,1.2268,30.17
2013.01.08,1.2552,1.05106,1.29372,1.2085,114.52,1.31236,1.48462,0.9858,87.263,6.49268,1.22899,30.234
2013.01.09,1.25483,1.05113,1.29068,1.20873,113.708,1.30822,1.48355,0.98654,86.921,6.55394,1.2281,30.451
2013.01.10,1.2521,1.0504,1.28929,1.20873,115.021,1.3053,1.48279,0.98768,88.116,6.56804,1.22833,30.334
2013.01.11,1.25344,1.05781,1.30503,1.21315,118.525,1.32723,1.47745,0.98327,89.3,6.49118,1.22283,30.818
2013.01.12,1.25924,1.05351,1.31423,1.21854,118.967,1.33424,1.47339,0.9847,89.177,6.46268,1.22548,30.45
2013.01.13,1.25702,1.05494,1.31478,1.21909,119.295,1.33605,1.47171,0.98399,89.287,6.4527,1.22415,30.39
2013.01.14,1.25898,1.05357,1.31508,1.22083,119.552,1.33579,1.47321,0.98444,89.495,6.45778,1.22702,30.403
2013.01.15,1.25433,1.05635,1.31582,1.23423,119.656,1.33771,1.48327,0.9836,89.45,6.44848,1.22523,31.057
2013.01.16,1.25518,1.05697,1.30951,1.23969,118.129,1.33089,1.497,0.9839,88.757,6.49425,1.22442,31.404
2013.01.17,1.2568,1.05534,1.31026,1.23725,117.795,1.32845,1.48946,0.98616,88.671,6.50187,1.22351,31.462
2013.01.18,1.25969,1.0544,1.31853,1.24801,120.115,1.33737,1.491,0.98591,89.815,6.49472,1.22341,31.704
2013.01.19,1.25592,1.05054,1.32076,1.24407,119.99,1.3318,1.48178,0.99162,90.084,6.51389,1.22754,31.848
2013.01.20,1.25546,1.05058,1.32026,1.24429,119.911,1.33107,1.48161,0.99158,90.091,6.5188,1.22643,31.891
2013.01.21,1.25616,1.05027,1.32124,1.24404,120.098,1.33174,1.48089,0.99209,90.181,6.51511,1.22702,31.977
2013.01.22,1.25796,1.05139,1.32148,1.24379,119.287,1.33096,1.47975,0.99287,89.627,6.52698,1.22869,31.993
2013.01.23,1.25552,1.05596,1.3205,1.23738,117.837,1.33127,1.47197,0.99191,88.525,6.51158,1.22722,32.178
2013.01.24,1.25015,1.05343,1.33059,1.23738,117.866,1.33068,1.47209,0.9998,88.576,6.52286,1.22688,32.202
2013.01.25,1.24874,1.04433,1.34007,1.24251,121.033,1.33674,1.46677,1.00248,90.542,6.4973,1.23074,31.642
2013.01.26,1.24433,1.04229,1.35361,1.24672,122.359,1.34587,1.46274,1.00567,90.858,6.4617,1.23419,31.168
2013.01.27,1.24656,1.04148,1.35527,1.2481,122.591,1.34651,1.46087,1.00639,91.043,6.45687,1.23546,31.148
2013.01.28,1.2457,1.04096,1.35735,1.24805,122.775,1.34647,1.4621,1.00809,91.183,6.45718,1.23616,31.224
2013.01.29,1.24946,1.04208,1.35277,1.24557,121.616,1.3447,1.45388,1.00599,90.441,6.423,1.23799,30.915
2013.01.30,1.24833,1.04617,1.35054,1.24385,122.438,1.34874,1.45204,1.00133,90.78,6.37291,1.23441,31.376
2013.01.31,1.24616,1.0415,1.35997,1.23615,123.472,1.3568,1.43905,1.00229,91.001,6.34957,1.23593,32.004
2013.02.01,1.24212,1.04302,1.3569,1.23746,124.833,1.36115,1.44269,0.99687,91.709,6.34558,1.23746,31.445
2013.02.02,1.23047,1.0405,1.35904,1.23869,126.609,1.36391,1.42481,0.99643,92.826,6.30891,1.23994,31.822
2013.02.03,1.22882,1.04254,1.36029,1.23965,126.625,1.36521,1.42518,0.99637,92.755,6.30217,1.23991,31.843
2013.02.04,1.23199,1.04231,1.36038,1.23934,126.565,1.36448,1.4261,0.99696,92.757,6.30768,1.24084,31.811
2013.02.05,1.23842,1.04401,1.348,1.22786,124.507,1.35103,1.43206,0.99773,92.156,6.32706,1.23894,31.753
2013.02.06,1.22827,1.03895,1.35208,1.23326,127.108,1.35825,1.42215,0.99546,93.577,6.32143,1.23691,31.871
2013.02.07,1.2307,1.03168,1.34638,1.23065,126.331,1.35216,1.42546,0.99565,93.431,6.36077,1.23903,31.863
2013.02.08,1.23325,1.02771,1.33551,1.22943,125.274,1.33826,1.44266,0.99791,93.61,6.42147,1.23963,31.479
2013.02.09,1.23412,1.03169,1.33937,1.22529,123.839,1.33665,1.44864,1.00185,92.678,6.44693,1.23732,31.398
2013.02.10,1.23279,1.03116,1.34067,1.22672,123.896,1.33673,1.44863,1.0029,92.685,6.43418,1.23738,31.427
2013.02.11,1.23515,1.03188,1.34154,1.22618,123.698,1.33658,1.44929,1.00367,92.55,6.44296,1.23755,31.414
2013.02.12,1.22732,1.02583,1.34738,1.23393,126.228,1.34016,1.44132,1.00532,94.187,6.39369,1.24151,30.924
2013.02.13,1.22953,1.03364,1.34739,1.23315,125.527,1.34519,1.43683,1.00162,93.315,6.35908,1.23881,31.141
2013.02.14,1.22436,1.03555,1.34662,1.23347,125.351,1.34444,1.42495,1.00151,93.234,6.28802,1.23547,30.812
2013.02.15,1.21615,1.03482,1.33633,1.2312,124.077,1.33499,1.42815,1.00098,92.946,6.31832,1.23521,30.423
2013.02.16,1.21848,1.03035,1.34432,1.23139,124.909,1.33618,1.43003,1.00613,93.488,6.31953,1.23701,29.779
2013.02.17,1.21806,1.02891,1.34468,1.23177,125.148,1.33503,1.43051,1.00721,93.744,6.32472,1.23595,29.807
2013.02.18,1.21757,1.02963,1.34393,1.23138,125.062,1.33388,1.42867,1.00752,93.761,6.33033,1.23779,29.869
2013.02.19,1.21974,1.03153,1.34898,1.23238,124.955,1.33484,1.42879,1.01057,93.607,6.34798,1.23881,30.064
2013.02.20,1.22249,1.03461,1.35536,1.23523,125.516,1.33948,1.42259,1.01185,93.707,6.30144,1.23674,29.438
2013.02.21,1.22771,1.0246,1.35028,1.23182,124.328,1.32729,1.41326,1.01726,93.67,6.34944,1.24019,28.721
2013.02.22,1.23257,1.02925,1.34253,1.22783,122.876,1.3192,1.42023,1.01769,93.146,6.42068,1.2399,28.717
2013.02.23,1.23108,1.03204,1.34679,1.22616,123.189,1.31902,1.40935,1.02116,93.402,6.41658,1.23666,28.705
2013.02.24,1.23161,1.03023,1.35063,1.22815,124.922,1.32154,1.40113,1.02189,94.522,6.39786,1.23832,28.774
2013.02.25,1.2306,1.02961,1.34855,1.22751,124.305,1.31912,1.40459,1.0223,94.229,6.41,1.23941,28.69
2013.02.26,1.23261,1.02686,1.34029,1.21737,120.678,1.30661,1.41282,1.02577,92.358,6.47527,1.23958,29.053
2013.02.27,1.23861,1.02333,1.3402,1.21737,120.364,1.30673,1.40946,1.02559,92.108,6.45126,1.23857,29.354
2013.02.28,1.23789,1.02285,1.34631,1.22173,121.445,1.31551,1.40836,1.02335,92.317,6.42613,1.23651,28.997
2013.03.01,1.23915,1.02161,1.3461,1.22378,120.91,1.30601,1.4208,1.03067,92.581,6.46048,1.2378,28.557
2013.03.02,1.23613,1.02032,1.33636,1.2275,121.935,1.30178,1.41743,1.02666,93.655,6.43199,1.24021,28.575
2013.03.03,1.23896,1.02006,1.33665,1.22611,121.74,1.30121,1.41737,1.0272,93.556,6.43807,1.24226,28.657
2013.03.04,1.23777,1.0195,1.33699,1.22635,121.751,1.30154,1.41627,1.02718,93.542,6.43458,1.24288,28.638
2013.03.05,1.23276,1.0202,1.33819,1.22563,121.754,1.30348,1.42254,1.02662,93.41,6.41042,1.24468,28.599
2013.03.06,1.23344,1.02642,1.33964,1.22805,121.711,1.30472,1.42455,1.02672,93.286,6.38108,1.24479,28.764
2013.03.07,1.23646,1.02325,1.33981,1.23103,121.898,1.29777,1.42228,1.03234,93.928,6.4153,1.24808,28.941
2013.03.08,1.23991,1.02702,1.34949,1.23529,124.383,1.31077,1.41601,1.02949,94.897,6.32232,1.24473,28.894
2013.03.09,1.24511,1.02307,1.3371,1.23663,124.821,1.30039,1.4188,1.02833,95.99,6.39947,1.24704,28.967
2013.03.10,1.24404,1.02039,1.33597,1.23657,124.645,1.29857,1.42061,1.02861,95.982,6.40903,1.24777,28.934
2013.03.11,1.24457,1.02127,1.33561,1.23686,124.919,1.29873,1.41972,1.02834,96.187,6.41047,1.24864,28.943
